SMILES,SMILES_state,NLL
O=C(Nc1ccc(OC(=O)c2cccc(OCCc3ccccc3)c2)cc1)c1ccccc1,1,30.82
COC(=O)c1ccc(OCCN2CCC3(CC2)c2nc(N)ncc2-c2ccc(C)cc2N3CCc2ccc(F)c(Cl)c2)cc1,1,57.41
CCCOc1cc(-c2noc3ccc4c(c23)CCOc2ccc3c(c2-4)C=CNC3CCCCO)ccc1O,1,75.49
COC1=CC=CC(c2ccc(C=O)cc2)C1C,1,34.87
CC(C)(C)CC1C(=O)NC(C(=O)Nc2cccc([S+]([O-])N3CCCCC3)c2)=C(C(=O)O)C1c1ccc(Cl)cc1,1,54.16
O=C1OC2(CCOC2)CN1C(=O)c1cccc(OC(F)F)c1,1,34.15
C=C(C)C(=O)OC1CCC(=O)C1=C,1,29.31
CCCCC=CC=CC(C)OC(C)=O,1,26.8
COCCCSCC(N)NN,1,25.89
FC1=C2CCCC1C=C(I)N2,1,32.56
CS(=O)(=O)NC1CCCN(C2CCCCC2)C1,1,23.62
O=C(c1cnn2ccccc12)N1CCCN(Cc2ccc(Cl)cc2)CC1,1,29.48
CCCCCCCCCCCCCCCCCCOC(=O)CCC(NC(=O)OC(C)(C)C)(C(=O)OCCCCC)C(=O)OCCCCCCCCCCCC,1,44.28
CCOCCOCC(O)Cn1cc(CN)nn1,1,26.88
Cc1ccc(S(=O)(=O)NC2=CC=C(CCC(c3ccccc3)(N3CC[N+](C)(C(=O)[O-])CC3)C(F)(F)F)C(I)C2)cc1,1,69.27
CCC(=NNc1cncc(C(=O)NC2CCCCC2)n1)c1ccccn1,1,35.61
C=CCN1C(=O)C(=C2C(=O)N(CC=C)c3ccc(C)cc32)SC1=S,1,26.28
CCCN(CCC)c1cc(OCCN2CCOCC2)nc(C)n1,1,29.82
CC(=O)N1CCN(c2ccc(NC(=O)C3CNc4ccccc4O3)cc2[N+](=O)[O-])CC1,1,38.12
COc1cc2nc(N)c(N3CCCN(C4(C(F)(F)F)CCCCC(O)C4)CC3)nc2cc1OC,1,53.89
CC(C)C(N)C(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,1,27.71
COC(=O)C=Cc1ccc(OC)c(OC2CCCC(C)C2N(C)C)c1,1,43.36
O=C(NCCn1c(=O)c2nc(COc3ccccc3)nn2c2ccccc21)c1ccccc1,1,38.08
Cc1cc(Cl)cc2c(=O)[nH]c(C(=O)N3CCOCC3)nc12,1,30.46
CCOC(=O)c1ccc(-c2nc(N)sc2C(=O)OC)s1,1,32.38
Cn1ncc(Nc2cnn(-c3ccccc3)c2)c(Br)c1=O,1,30.2
CN(C)CCc1ccc2ccc(=O)oc2c1,1,26.92
CCc1ccccc1OC(C)C(=O)Nc1ccccc1,1,23.84
c1ccc(C2(c3ccccc3)c3ccccc3-c3ccc(-c4cnc5c(n4)oc4ccccc45)cc32)cc1,1,34.94
O=C(O)c1cc(N2CCCCC2=O)ccc1OC(F)F,1,29.36
Cc1cccc(NCC(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)c1C,1,27.0
CCCC(C)(CC)C(=O)OC(C)(CC)OC(=O)CC,1,32.47
FC(F)(F)c1cccc(-c2ccc3c(c2)c2ccc(-c4cc5ccccc5o4)cc2n3-c2c(C(F)(F)F)cccc2C(F)(F)F)c1,1,42.51
CCOC(=O)N1C=CC2=C(CC=C3NC(=O)CC32)C1,1,41.64
CC(C(=O)OCC(=O)NC(C)(C)C)N1C(=O)NC2(CCCc3sccc32)C1=O,1,35.33
CCCC(O)COc1cn(C)c(=O)[nH]c1=O,1,29.86
c1ccc(-c2ccccc2N(c2ccc3c(c2)Cc2ccccc2-3)c2ccc(-n3c4ccccc4c4ccccc43)c3ccccc23)cc1,1,38.28
CCCCC(CC)COc1cc(C)ccc1-c1cc2ccc(S(=O)(=O)C(C)C)cc2n1-c1ccc(NC(C)C)c(C(=O)NCCC[N+](C)(C)C)c1,1,79.74
CC1CCC(O)C(C(=O)N2CCC(C(=O)c3ccccc3)CC2)C1,1,32.9
CC(C)Oc1ccc(NC(=O)N(C)C(C)Cc2ccccc2)cc1,1,27.77
CC(=O)OC(C(C=CCC(=O)NNC(=O)COc1ccccc1)OC(=O)c1ccccc1)C(OC(=O)Nc1ccc2c(c1)CCC2)C(=O)OCC(C)C,1,62.94
Cn1nnc(NC(=O)COc2ccc3ccccc3c2C=O)n1,1,29.06
CCOC(=O)COc1ccc(C=C2C(=O)NC(=S)N(c3ccc(Cl)c(Cl)c3)C2=O)cc1[N+](=O)[O-],1,34.52
CS(=O)(=O)N(CCCn1nc2n(c1=O)CNCC2)S(C)(=O)=O,1,42.64
CCCCCCCCCCCCCCNCCOCc1ccc(C(F)=CO)cc1,1,42.35
Cc1nc(-c2ccc3ncccc3c2)cs1,1,24.8
Cc1nc(Cl)c2c(n1)CNC2,1,23.22
Cc1cc(F)ccc1-c1ccc(C(=O)C2CCCNC2)cc1,1,31.06
CCOP(C)(=O)C=CCP(=O)(OCC)OCC,1,28.19
Cc1nc(C(C)C)nc(NCCN2CCCC2)c1Br,1,27.54
CC(C)c1nc(-c2cnc(Cc3ccccc3)nc2C2CCCN(C(=O)c3cccnc3)C2)cs1,1,42.91
Cc1oc(-c2ccccn2)nc1COc1c(Cl)cccc1C1(C(=O)O)CC1,1,39.47
CC(C)c1cccn2nc(-c3ccc(N4CCN(C(=O)Cc5ccc(F)cc5)CC4)cc3F)c(C(=O)N(C)C)c12,1,54.97
Cc1ccnc2nc(C(N)=O)oc12,1,27.85
CCc1ccc(C(CCNC(=O)CC(C)NC)c2ccccc2OC)cc1,1,41.63
COc1cc(C=C2SC(=O)N(Cc3ccc(Cl)cc3)C2=O)ccc1OC(=O)c1ccccc1,1,28.87
CCCOC(=O)c1cc(NC(=O)c2cc3c(C)nn(-c4cc(C)c(C)cc4C)c3s2)ccc1F,1,48.79
CCONC(=O)c1ccc2c(c1)c1cc(C=CCCc3ccc(OCCCO)cc3)ccc1n2CC,1,48.9
CCCn1ccnc1CC1CCCCC1,1,23.09
CCc1ccccc1C(=O)N(C(C)C)C(C)C,1,25.13
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(O)C(COP(=O)(O)OCCN)NC(=O)CCC=CCC=CCC=CCC=CCC,1,32.45
CCSc1ccccc1C(=O)OCC(=O)Nc1ccc(C)cc1C,1,28.7
CC1CCCC(OCC(=O)Nc2nc3ccc(F)cc3s2)C1,1,29.56
CCOC(=O)CCCn1c(COc2ccccc2Cl)nc2cccnc21,1,32.03
C=CC(=O)N1CC(n2cnc3c(N)nc(NC4COC(NC(=O)c5cccc(N)n5)(c5ccccc5)C4)nc32)CC1CC1CC1,1,70.78
[B]C([CH])(Cl)Cl,1,25.68
COC(=O)c1c(NC(=O)c2ccccc2Br)sc2c1CCCC2,1,25.47
CCCNc1nnc(SC(COC)COC)s1,1,27.18
CCCCOCCCCCC(=O)NC1CCCc2cc(N)ccc21,1,37.74
CC(C)(Cc1nc2ccccc2o1)c1ccc(N2CCCC2)cc1,1,33.32
O=c1oc2ccccc2n1Cc1nnc(N=C2C=C(S(=O)(=O)C3(CNC4CC=CCC4)CCNCC3)CCC2)[nH]1,1,83.79
CC(N)C(=O)Nc1ccc(NC(=O)c2cccn2C)cc1,1,28.43
COc1ccc(C(OC2C(OC(C)=O)C(COC(=O)c3ccccc3)OC(OC3C(=O)OC(CO)C(O)C3OC(C)=O)C2OC(=O)c2ccc([N+](=O)[O-])cc2)(c2ccccc2)c2ccc(OC)cc2)cc1,1,59.22
O=C(Nc1ccc(S(=O)(=O)NC2CCC2)cc1)c1ccc(Cl)cc1Cl,1,30.48
CCSc1ccccc1C(=O)NCC(O)c1ccc(F)cc1F,1,27.73
Cc1cc(C(=O)NC2CC(C)(C)Cc3cnc(N4CCSCC4)c(C#N)c32)nn1C(C)C,1,51.18
CCc1ccn(C2CCCC2CO)n1,1,26.66
CC1CCCN(C(=O)c2cc(Oc3ccccc3)nc(N)n2)C1,1,29.57
CCN(CC)c1ccc(OC(C)C(=O)N2N=C(C)C3Cc4ccccc4C32)cc1,1,41.13
CCn1cc(-c2ccccc2C2=NN3CC(C)CC(C3)C(C)(C)c3c(C(C)C)cn(-c4ncc(C(F)(F)F)cn4)c32)cn1,1,73.02
OCC(O)C(O)C1NCC(O)C1O,1,26.87
CC(C)NCCCNc1ccc(C#N)cc1,1,23.81
CC(C)(C)C(N)C(=O)Nc1cccc2ccccc12,1,23.26
CC(C)COCCOC(=O)CC1(N)CCC1,1,25.21
Fc1ccc(-c2c(CN3CCN(c4ncccc4C(F)(F)F)CC3)c3cc(C(F)(F)F)ccc3n2C2CCCCC2)cc1,1,43.17
CC(C)c1ccc(CSCC(=O)Nc2ccccc2O)cc1,1,27.79
CC(O)(Cl)C1(C(O)=S)OCCS1,1,42.43
CC1CC(c2ccccc2)CC1(O)C1(C(=O)O)CCCCC1,1,37.0
COc1ccc(C2=NC(c3ccc(OC)cc3)C(CC(=O)NCc3ccccc3F)N2)cc1,1,36.38
Cc1cc(=O)c2c(C)c(N)ccc2o1,1,26.13
CCCN1C(=O)N(C)C(c2ccc(C)cc2)C2=C1NC(=O)C1CCCC21,1,42.86
CC1CCN(c2ccc(CN3C(=O)c4c(Cl)ccc(OCC(F)(F)F)c4C3c3ccc4c(c3)[S+]([O-])c3ccc(C#N)cc3CO4)nc2)C1,1,77.14
C[n+]1c(C(C)(C)C)[nH]c2ccccc21,1,23.98
Cc1cc(N(C)C)c(NC(=O)Cn2c(-c3ccc(Br)cc3)n[nH]c2=S)cc1F,1,40.76
CCC(N)c1ccc(N(CC2CC2)C2CC2)cc1C,1,28.83
COC1OCC2C1(CCC(C)=O)C=CC1OC23OC(CCCC(=O)O)CCC13,1,70.58
COC(=O)c1cc([S+](C)[O-])ccn1,1,24.91
CC(Oc1cccnc1)C(=O)NC1CCCN(C(=O)OC(C)(C)C)C1,1,31.36
COCCN1C(=O)C(N)(c2ccc(-c3ccccc3)cc2)Cc2cc(Cl)c(OC)cc21,1,49.7
CC(C)CN(CC(=O)O)C(=O)c1ccc2c(c1)n(C)c(=O)n2C,1,31.75
O=C(Nc1nc(C2C(c3ccc(Cl)cc3)CC2(Cl)Cl)nc(=O)[nH]1)OCC1c2ccccc2-c2ccccc21,1,52.74
CC(C)CC(CCc1ccccc1)NN,1,21.64
O=C(NC1(C(=O)NCCCCCCc2nc(C3CC3)no2)CC1)c1cc2c(F)cccc2[nH]1,1,42.36
CCC(C)c1ccc(N=C=O)c(Br)c1,1,26.84
C#CC1(CCOC)CCCCC1,1,24.48
CCOC(=O)c1c(NC(=O)C(CC)CC)sc(SCc2cc(=O)n3ccccc3n2)c1C,1,36.72
COc1cccc2c1C(OC)(c1ccc[nH]1)C=C2O,1,36.14
CC(=O)CCCOc1nc[nH]c(=O)c1C,1,28.41
Cc1c(-c2ccccc2O)nc(N)[nH]c1=O,1,27.6
Cc1ccc(S(=O)(=O)N2CCCC2C(=O)N(C)CCc2ccccc2)c(C)c1,1,31.17
O=C1CCc2c1ccc1c2CNC1,1,27.89
CNCC1CN(c2c(F)c(N)cc(F)c2F)S(=O)(=O)N1C,1,36.69
Cc1cc(NCc2cccc(F)c2)ccc1Br,1,23.56
CC(=O)NC1CCN(C(=O)c2cc(Br)sc2C)C1,1,28.28
CC(=O)NCCN1CCN(c2c(F)cnc3c2nc(NC(=O)c2ccccc2)n3Cc2ccccc2)CC1,1,45.8
O=C(NCCNCCO)c1cc2sccc2s1,1,29.49
Cc1ccc(C(=O)NCc2cccc(F)c2)c(C)c1,1,26.09
CCCCCCCCNC(=O)c1cccc(SC2CC(c3cccc(CC(=O)OCC)c3)C2)c1,1,46.96
O=C(c1cccc(OCc2cscn2)c1)N1CCN(c2ccccc2)CC1,1,25.63
CC(C)N(CCC(=O)O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],1,25.38
C=CCN(C)C(=O)C1CCCN1C(=O)NCC(=O)Nc1ccc(C)cc1,1,40.66
CCn1c(CNC(=O)c2cccc(OC)c2)cc2cccnc21,1,31.66
Cc1ccc(C)c(CC(=O)N(Cc2c(F)cccc2Cl)C(C(=O)NC2CCCC2)C(C)C)c1,1,34.97
C=CCN(C(=O)C1N(C(CO)c2ccccc2)C(=O)C2C(C(=O)OC(C)CC)C3CCC21O3)c1cc(C)ccc1C,1,37.58
CC(NC(=O)C(N)Cc1cnc[nH]1)C(=O)NC(CS)C(=O)NC(CS)C(=O)O,1,30.35
O=C1NC(N2CCN(c3ccccc3)CC2)=NN2CNCSC12,1,36.83
CCOc1ccccc1NC(=O)CN1CCN(C(C)C2CCCC2)CC1,1,28.15
NC(=S)C1(C(=O)NC2(CO)CCCC2)CCCCC1,1,26.54
CCCCOc1ccc(C=NNC(=O)C(C)Nc2ccccc2C)cc1,1,28.72
CCOC(=O)NC1CCCC2(N=C(SCc3ccccc3)N(c3ccccc3)C2=O)C1=NO,1,50.92
CCCCC(C)CC(CC(O)CC)OC(C)=O,1,31.53
OCc1cccnc1N1C=C(c2ccc(F)cc2)NN1,1,33.58
CCCCC=CCCC1=CC(=O)CC(C)(C)C1,1,27.25
CC(CC1(C(=O)NN2C(=O)C(C)N(C(C)C)C2=O)CCCN1C(=O)OC(C)(C)C)c1ccccc1,1,51.17
c1ccc2cc(-c3c4c5c(c6ccccc36)B4c3nc4ccccc4nc3O5)ccc2c1,1,42.79
CCC1OCCCC1C(=O)N1CCCC(C(=O)O)C1,1,26.11
Cc1cccc(CSCC(=O)N(c2cccc(C#N)c2)C2CCS(=O)(=O)C2)c1,1,35.65
COCC(C)N(C)C1CCC(O)CC1,1,22.35
CC(C)(C)OC(=O)N1c2cccc(F)c2CC1c1cncc(C(=O)N2CCNCC2)c1,1,42.77
CC(C)(C)NC(=O)C(c1ccccc1F)N(Cc1cccnc1)C(=O)c1snc(C(N)=O)c1N,1,31.19
CCOC(CN)c1coc2ccccc12,1,23.51
COC(=O)C1CCC(C(=O)O)C(O)C1,1,27.6
NC(=O)c1ccc(NC(=O)c2ccc(Br)cc2Br)c(Br)c1,1,31.15
CC(C)CC1C(=O)Nc2cc(C=C3c4ccc(N(C)C)cc4OC34CCN(C(C)(C)C)CC4)ccc21,1,54.77
COCCn1nccc1NC(=O)CCS(=O)(=O)c1ccc(C)cc1,1,27.86
C[S+]([O-])c1cc(O)cc2ccc(C(=O)O)cc12,1,32.41
CN(C)CCCNc1nc2ncccc2c(=O)[nH]1,1,24.99
NCc1ccc(C(=O)Nc2nc(C3CC3)cs2)o1,1,26.09
CC1NCC(=O)Nc2cc(O)ccc21,1,27.64
COc1ccc(C(=O)OCC(=O)N(C)C23CC4CC(CC(NC(=O)c5ccccc5F)(C4)C2)C3)cc1,1,46.68
CC(O)c1ccc(Oc2ccc(Br)cc2Cl)c(F)c1,1,27.35
O=C(O)c1c(F)ncc(C(F)F)c1Cl,1,26.52
CN1CCC(Nc2ncc(Cl)cc2[N+](=O)[O-])CC1,1,24.64
Cc1cc(=O)n(Cc2ccc(F)cc2[N+](=O)[O-])c(N)n1,1,28.59
Cc1ccc(NC(=O)C(C)OC(=O)C=Cc2cc(Cl)c3c(c2)OCO3)cc1C,1,31.38
CC(C)CCNS(=O)(=O)c1ccc(NC(=O)CC#N)cc1,1,26.37
C#CCN1CC(CS(=O)(=O)c2ccccc2)CC1=O,1,29.66
O=S(=O)(Cl)c1cn(CCCO)nc1Cc1cccc(F)c1,1,37.11
CCCC(=O)NCC1CCCN(Cc2cccnc2)C1,1,27.06
CCCCCC1(C)C(=O)C(=O)c2ccccc21,1,26.49
CCC(CCO)NC(=O)c1ccc2c(c1O)CCCS2,1,34.03
CN1CCC(NC2c3ccc(Cl)cc3C(=O)c3c(Br)cccc32)CC1,1,41.38
COc1cccc2cc(-c3cn(S(=O)(=O)c4ccccc4)c(=O)c4nc(N)n(-c5ccc(OC(C)C(C)=O)cc5)c(=O)c34)sc12,1,68.43
COc1ccc(S(=O)(=O)Nc2ccc(N3CCSCC3)cc2C)cc1,1,29.2
CNC(C1CCCCC1)C(C)C1CCCC1,1,25.49
Cc1ncc(=O)[nH]c1C=NO,1,27.51
CCCn1c(O)c(C=Nc2ccc(NC(C)=O)c(C(=O)O)c2)c(=O)[nH]c1=O,1,33.91
O=C(OCC(OCc1ccccc1)(C(=O)OCc1ccccc1)c1ccccc1)C(=CC=Cc1ccccc1OC(=O)c1ccc(C(=O)OCc2ccccc2)cc1C(=O)O)CCOC(=O)c1ccccc1,1,71.66
CSc1ccc(Br)nc1NC1CC=CC1,1,33.77
Cc1ccc2oc(C3CNC(c4ccco4)C3)nc2c1,1,35.43
Cc1c(C=C2C(=O)Nc3ccc([N+](=O)[O-])cc32)[nH]c(-c2ccccc2)c1CCO,1,39.12
C#CC(CO)NCCCN(C)C1CC1,1,30.51
CC(C)CCC1CC2C3C(=O)CCCC3CCC2(C)C1=O,1,36.73
Cc1nccn1CC1OC(c2ccc(N(C)C)cc2)OC(c2ccc(CO)cc2)C1C,1,36.04
O=C(c1c(O)cc(-c2ccccc2)oc1=O)C(c1ccccc1)c1ccccc1,1,35.03
CC(NC(=O)c1cc2c(-c3ccccc3)nn(C)c2s1)c1cccc(Br)c1,1,32.88
Cc1nccn1Cc1ccc(C(N)=S)cc1Cl,1,27.11
C=CCn1ccnc1-c1ccc(NC(=O)c2oc3ccc(F)cc3c2C)cc1,1,34.94
Cc1nc2scc(CN3CCN(C(=O)c4ccc(N5CCCS5(=O)=O)cc4F)C(C)C3)n2n1,1,48.2
CN(C(=O)Cn1cnnn1)C1CCc2ccccc21,1,27.21
Cc1ccccc1C(C)NC(=O)C1CCCN(Cc2nc3ccccc3s2)C1,1,34.2
CCC=CCC=CCC=CCC=CCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,1,28.35
COC(=O)C(CC(C)C)NC(=O)N1CC2CC1n1c(-c3cc(F)c(O)c(F)c3)nnc12,1,53.02
NC(=O)CN1CCN(C(=O)CC(Cc2ccc(OC(=O)C3CCCN3C(=O)CC3CCNCC3)cc2)NC(=O)OCc2ccccc2)CC1,1,57.53
O=C(NCCCCN1CCN(c2ncccn2)CC1)C1CCN(C(=O)c2ccccc2)C1,1,32.81
C#CCCCn1c2ccc(C(=O)NCCC)c(C)c2c2c1[nH]c(=S)n2CC,1,46.84
CC(N(C)C)C(C)(C)NC1CCCCC1,1,25.65
CCC(c1ccc2ccccc2c1)N(C)CC(=O)Nc1cc(C)nn1-c1nccs1,1,38.22
c1cnc(-c2c3c(cc4cnccc24)C2(CC2)OC32CCCCC2)nc1,1,46.98
CSCCC(NC(=O)C(N)CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1cnc[nH]1)C(=O)O,1,29.39
CN=C(NCC(=O)N1CCN(c2ccc(F)cc2)CC1)NC1CCCCC1,1,24.99
CCCCC(=O)NCc1cc(C(F)(F)F)ccc1Sc1ccccc1F,1,35.97
Cc1cc(C2CCOCC2)ccc1C(=O)N1CCN(C2CCN(Cc3ccc(-c4cccc(O)c4)cc3)CC2)C(C)(C)CO1,1,57.36
Brc1cncc(CN2CCC3(CC2)COC3)c1,1,26.93
CCN(Cc1ccccc1)C(=O)CCN(c1ccc(OC(F)(F)F)cc1)S(=O)(=O)c1ccccc1,1,33.84
O=C(CN1CCN(C(=O)c2ccc(-c3nn(-c4ccccc4)cc3Br)cc2)CC1)N1CCCCC1,1,38.04
CC(=O)Nc1ccc(Oc2ccccc2C(C)=O)cc1,1,25.28
Cc1cccc2c1C(=O)N(C)C2(O)C(C)C=CCO,1,42.56
CNCc1c(S(=O)(=O)Cc2cc(Br)cs2)n[nH]c1C,1,29.65
O=[N+]([O-])c1ccc(Cc2ccc(CO)cn2)cc1,1,29.02
CCCCOC(CO)N(C(=O)c1ccc(S(N)(=O)=O)cc1)C(OC)C(=O)NOC,1,55.78
CC(C)CC(CO)N(C)C(=O)CCOc1ccccc1,1,28.6
O=C(CN1C(=O)N2C(SC1=S)c1ccccc1C2c1ccccn1)NCc1ccccc1,1,46.29
CC(C)OC(=O)CCCC1C(C)CCC2C3CCC4CCCCC4C3CCC12C,1,49.88
COCCN(C)CCNCc1cc(Br)c2c(c1)CCO2,1,25.72
Cc1nc2c(C)cccn2c1C(O)=C1C(=O)C(=O)N(CN(C(=O)Nc2ccccc2)C(C)C)C1c1ccccc1,1,49.67
NC(Cc1ncccc1Cl)c1csc2ccccc12,1,27.65
CC1=CC=C(CN2CCC(C(C)(C)O)CC2)CC1,1,30.44
Cc1ccccc1Nc1nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)cs1,1,27.9
CC(=O)C1(N2CCN(C)CC2)CC(n2cnc3c(N)nc(N)nc32)C(CO)O1,1,45.64
COc1ccc(OO)cc1CO[N+](=O)[O-],1,30.0
Cc1ccc(-c2nc3ccccc3o2)c(NC(=O)c2ccc(OCCC(C)C)cc2)c1,1,33.31
O=C1C=C2C(=Cc3ccco3)CCCC2(N=Cc2cc3c(NC4CCOCC4)ncnc3sc2=O)CC1,1,65.0
CCOc1cc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(CC)CC)ccc1O,1,32.19
COc1c(CC(C)O)ccc2c1OCCO2,1,26.96
O=C(NC1CCCC1)c1nn(-c2ccccc2)c2c1C(=O)N(CC(=O)N1CCCCC1c1ccncc1)C(c1ccc(F)cc1)C2,1,56.33
CC(N=O)S(=O)(=O)CC=Cc1ccsc1,1,36.73
CN(CC1CCCCCC1)c1cccc(Cl)c1CO,1,28.88
Nc1cn(-c2c(F)cccc2F)nc1C(=O)c1cccs1,1,36.25
CN(C(=O)ONC1CCCCC1)C(Cc1ccccc1)P(=O)(c1ccccc1)c1ccccc1,1,43.14
Cc1ccccc1C(=O)C(C)C(N)C(=O)O,1,28.68
CN(C)c1ccc(C(CNCCCN2SC3CCCCC3C2=O)OS(=O)(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,1,59.51
O=C(O)CC1SC(=NN=CC=Cc2ccccc2)NC1=O,1,25.47
CCc1ncc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)s1,1,29.0
COc1ccccc1Nc1c(SC)nc2cnc(-c3ccc(C)cc3)cn12,1,38.8
Cc1cccc(CN(C)C(=O)C2CC=CCC2)n1,1,29.2
CC1CC2CCCCC2N1c1ncccc1Br,1,25.28
COC(=O)c1cccc(NC(=O)c2ncn(C)n2)c1,1,26.64
CC(C)(SN(Sc1cccc(Cl)c1Cl)c1cc(-c2ccc3c(c2)OCCN3S)ccn1)C(=O)N1CC(F)CC1C#N,1,78.63
Cc1ccc(Br)cc1NC(=O)Nc1ccc2c(c1)OCCO2,1,26.62
Cn1ccsc1=NC(=O)c1cccnc1,1,22.17
CCCC1CC1CCc1cccs1,1,25.61
NC(=O)C1CCCN1C(=O)CN1C(=O)C(NC(=O)OCC2c3ccccc3-c3ccccc32)CCc2ccccc21,1,39.11
CC(C)Cc1cnncc1C(=O)NCc1cn2ccsc2n1,1,37.89
CC(=N)C(=C(N)c1cnc(N)cc1F)c1ccc(Cl)cc1Cl,1,45.44
CC1CN(C(=O)NC2CC2)CC1N(Cc1cccc(OCNC(=O)N2CCCC2)c1)C1CCCC(C2CCCCC2)C1,1,68.09
CCC(C)(CO)NC1CCSCC1C,1,29.02
CN(C)c1nn(C2OC(C(CCSCc3nn[nH]n3)NC(=O)c3ccccc3)C(O)C2O)c2nc(Cl)nc(NC3(Cc4nc5ccccc5s4)CC3)c12,1,81.28
O=C(NCc1nc(-c2cccnc2)no1)C1CCCN(C(=O)c2ccc3c(c2)OCO3)C1,1,35.07
CC(C)(C)c1ccc2cnc(NC(=O)C3CCCN3C(=O)OCc3ccccc3)nc2c1,1,37.42
Cc1ccc2nc(N)n(CCCc3ccccc3)c2c1,1,24.81
O=S(=O)(Nc1ccccc1C(F)(F)F)c1ccc(Br)s1,1,25.13
CSCC=CCON=C(C)c1ccc(SC)cc1,1,35.43
COC1(C(=O)N(CCC(N)=S)C2CC2)CCOCC1,1,27.45
CCC1C2CNCC2CN1C1CCC(C)(C)CC1,1,23.75
COCCNC(=O)c1cc(-c2ccc(OCCN(C)C)cc2)nc2ccccc12,1,31.91
C=CCn1c(SCC(=O)N2CCCC2)nc2sc(-c3ccccc3)c(C)c2c1=O,1,30.06
CCC(Oc1cccc2[nH]ccc12)C(=O)NC(CNC(=O)c1ccc(N)cc1)C(=O)O,1,46.05
CC(C)[N+]([O-])=CCc1c(CCN=[N+]=[N-])ccn2nccc12,1,46.81
COc1ccc(CC(NC(=O)O)C(=O)O)cc1C(C)(C)C,1,29.37
[C-]#[N+]c1cn(C2CCN(C(=O)ON3CCOCC3)CC2)c2c(sc3ccccc32)c1=O,1,50.88
CCCCCCCCCCCCCC(=O)Nc1cccc(OCCCCNC(=O)c2cccs2)c1,1,36.86
COc1c(Cc2ccccc2)cc(F)cc1C(=O)CN,1,32.02
CCCCOc1ccccc1C(=O)N(CCC)CCC(=O)OC,1,29.2
COC(=O)c1c(-c2ccco2)nc2ccc([N+](=O)[O-])cn12,1,32.19
COc1ccc(Cl)cc1N1CC(C(=O)c2c[nH]c3c(F)cccc23)CC1=O,1,36.33
COC(=O)C1CC(O)C2CC(C1)N2S(=O)(=O)OC1CCNCC1,1,50.57
COc1cccc(N2CCC(Nc3ccc(C(=O)O)c(CN4CCCC4c4ccc(C(F)(F)F)cc4)c3)CC2)c1,1,49.67
CC(=O)OC(C)CN(C)C(=O)CCCOc1ccccc1,1,29.93
Cc1ccc(S(=O)(=O)N2CCCC2CN)cc1NC(=O)c1ccc(F)cc1F,1,37.11
CCCCCOc1cc(Br)c(CNC(C)C)cc1F,1,27.76
O=C(OCCCCCO)c1ccc(COc2ccc(-c3nc4c(s3)-c3cocc3OC4)cc2)cc1,1,49.83
CN(Cc1cnn(-c2ccccc2)c1)C(=O)c1ccc(-c2ccccc2)cc1,1,27.45
Cc1nnc2sc(=CC(=O)C(C)(C)C)c(=O)n12,1,30.19
CC1CC(C)(N(C)C)Oc2ccc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)c(Cl)c21,1,46.53
O=CNc1cccc2cc(O)ccc12,1,26.55
O=C(NCCCCn1ccc2cc(=O)ccc-2c1C(=O)O)c1ccccc1,1,35.35
COc1ccc(CCNC(=O)CCCC(=O)OCC(=O)c2ccc(F)cc2)cc1OC,1,30.34
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)O,1,28.42
CC1CCCCC1N1CC(N)C1,1,23.56
CCCC(=O)NC(=O)C(F)(F)F,1,23.12
CCn1cc(S(=O)(=O)NC2COCCC2C)nc1C,1,32.1
COc1ccc(S(=O)(=O)NCCOc2c(Cl)cc(F)c3[nH]c(=O)c(C)cc23)cc1,1,44.88
CNC(=O)OC(C)C(=O)OC,1,23.51
Nc1ccccc1NC(=O)c1cnc2ccccc2c1,1,24.21
COC(=O)C(C(C)C)N(Cc1ccc([N+](=O)[O-])cc1)NS(=O)(=O)c1ccc(Cl)cc1,1,38.23
C=CC=C(OC(NC)=C(C)C=CC(=CC)c1ccc(CNC(=O)C(N)(c2ccccc2)C(C)(C)C)cc1)c1ccccc1NC,1,80.01
O=C(Nc1sc2nc(S(=O)(=O)c3ccccc3)cn2c1-c1ccc(Br)cc1)C1(c2ccccc2)CC1,1,50.21
CCCCCCC(N)C1(OC)CCCCCC1,1,24.15
CCCCC(C)NC(=O)c1cc(C)ccc1OC,1,27.42
COCCN(CCO)C(=O)N1CCCC(C(=O)O)C1C,1,29.25
CC(=O)N(OC(C)C(=O)c1ccccc1)C(=O)CCl,1,33.48
