SMILES,SMILES_state,NLL
Cc1c(C(=O)N2CCC(OCC(=O)O)CC2)cnn1-c1ccccc1,1,27.42
CC1(C)CC(c2ccccc2)CN1C(=O)CCCCCC(=O)NC(CCc1ccccc1)C(=O)O,1,44.73
CCCC(NCCc1ccnc(C)n1)c1ccc(Cl)cc1,1,30.09
Cc1cccc(Cl)c1-c1nc(Br)cc(-c2nc3c(C(=O)O)ccnc3n2C2CCC(OC(C)C)CC2)n1,1,64.42
C=CCn1c(=O)sc2cc(C(C)=O)ccc21,1,27.61
O=C(O)C(=O)Nc1cc2c(F)ccc([N+](=O)[O-])c2s1,1,35.77
COC(=O)c1ccc2nc(SC)nc(N3CCCC3)c2c1C,1,32.02
Cc1noc(C)c1CCN(C)CC1(N)CCC1,1,30.0
Cc1nn(C)c(CC(F)(CC2CCNCC2)[N+](=O)[O-])c1F,1,38.81
CN(C(=O)c1cc2cccc(Cl)c2[nH]1)c1cccc([N+](=O)[O-])c1,1,33.22
COCCN(C)C(c1cccs1)C(N)c1cccnc1,1,30.23
CCC(C)(C)OC1(CN)CCCC(C)(C)C1,1,27.12
COC(=O)c1ccc(N2CCCC2)c(NC(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)c1,1,32.69
Nc1nc(Nc2ccc(O)c(Cl)c2Cl)n[nH]1,1,29.27
COc1ccccc1CSc1nnc(NC(=O)c2cccc(N3C(=O)C4C5C=CC(C5)C4C3=O)c2)s1,1,40.12
CSCC(C(=O)NCCSCCC(CS)C(=O)N1CCCC1C(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(c1ccc(F)cc1)S(C)(=O)=O)C(C)O)n1cnc2ccccc21,1,86.18
C=CCC1CCc2oc(C3=CCC(OC)C=C3)c(C(=O)OC)c2C1=O,1,51.33
C=CCN(C(C)CC)S(=O)(=O)c1cc2c(C(=O)NC(C)c3ccccc3)[nH]nc2cc1Cl,1,48.78
CCc1cccc(CCS(C)(=O)=O)c1,1,24.2
NC(CCCl)=NN(CC1CCOCC1)c1ccccc1,1,34.69
N#CCn1c(=O)oc2cc([N+](=O)[O-])cc([N+](=O)[O-])c21,1,30.8
CCCCCCCC(CC(O)C(C)C(=O)CCc1ccccc1)NC(=O)C(CC1CCCO1)NC(=O)CCCCCC,1,61.38
Nc1cccc(Oc2cc(F)c(F)c(F)c2Br)n1,1,31.9
CC(CC(=O)O)CC1CCCC1,1,21.64
Cc1cccc(N(C)S(=O)(=O)c2cccc(-c3nc4cccc(C(=O)NC5CCCCC5)n4n3)c2)c1,1,40.2
CCCC1(c2ccc(Cl)cc2)Oc2ccccc2-c2c1sc1ncn(NC(=O)c3ccc4ccccc4c3)c(=O)c21,1,55.43
CCNCc1sccc1S(=O)(=O)N1CCSC(C)(C)C1,1,25.88
CN(C)CC(=O)N1CCC2CCCC(C1)N2c1cc2ccccc2c2sccc12,1,51.14
CCCn1c(=O)n(CCCCCNC(=O)OC(C)(C)C)c2cc(NC(=O)COc3ccc(C4(C)OC4=O)cc3)c(OC)cc21,1,66.57
CCCn1nc(C)cc1Cn1cc(Br)cn1,1,27.3
NC(=O)c1c(C2CCCN2)oc2c1CCCC2,1,30.58
COc1ccc(C(C)(OC(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)c2ccccc2)c(OC)c1OC,1,43.05
CCCCOC(=O)NC(=NCCCCC(NC(=O)OC(C)(C)C)C(=O)OC)NS(=O)(=O)c1ccc(C)cc1,1,38.27
CC(O)C(NC(=O)C1CO1)C(=O)NCC1(C(=O)O)CCC1,1,37.21
O=CC1CCCCC1c1cccc(F)c1F,1,30.68
COc1cc(C(=O)N2CCN(C)CC2)ccc1N,1,23.98
COc1cc(NCc2cscn2)ccc1[N+](=O)[O-],1,25.56
O=[N+]([O-])c1cc(S(=O)(=O)NCc2ccco2)ccc1NCCO,1,27.45
Cc1cnc2c(S(=O)(=O)c3ccc(C)c(Cl)c3)ccc(OCCCCCCCCNC3(c4nsnc4C)CCC(Cl)C3)c2c1,1,76.6
CC(=O)Nc1nc2ccc(Oc3ccnc4nc(C)[nH]c(=O)c34)cc2s1,1,33.61
O=C1CCC2OC3c4c[nH]c(=O)c5c4C(Cc4c6c(cc(O)c4C5c4ccccc4)OCCN6)C3C=CC2(O)C1,1,82.75
COc1cccc(C=NNC(=O)c2ccccc2F)c1,1,25.12
CCC(O)C(NC(=O)O)C(S)c1ccccc1,1,34.59
CC(CN)CN(Cc1ccccc1)C(=O)N(C)C,1,27.13
CCCn1ccc2c(C(=O)OC)c(NC3=CC=CN(CCCS(C)(=O)=O)C=C3)sc2c1=O,1,63.42
Cc1ccc(SC2CCN(Cc3cnn(C)c3)C2=O)cc1,1,32.1
CCC(C)c1ccccc1NC(=O)COC(=O)CNC(=O)c1ccc2c(c1)OCO2,1,29.84
CCc1cc(C(C)C)cc(S(=O)(=O)O)c1C,1,27.91
COc1ccccc1COCCCOc1ccc(C(O)C(Cc2ccc(Cl)cc2)NC(=O)C(F)F)c2ccccc12,1,49.01
Cn1c(=O)[nH]c2nc3ccccc3c(C(CCc3ccccc3)=NC3CC3)c21,1,47.67
CCOc1ccc(NC(=O)CCC(=O)N2CCCCCC2)cc1,1,26.05
CN1CCN(c2nc(-c3cc(OCc4ccccc4)ccc3OCc3ccccc3)nn3c(-c4cccs4)c(Cl)nc23)CC1,1,51.45
O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cccc(-c2c(Cl)cc(Cl)cc2Cl)c1,1,37.5
CC(NC(=O)c1ccc(-c2cccc(F)c2)s1)c1nnc(-c2ccc(F)cc2)o1,1,36.43
CC(=O)N1CCCC1c1ccc2c(c1)OCCCO2,1,24.84
CCCCCCCCCCCCCCCCOCC1CO1,1,19.76
COc1cc(Oc2ccnc3cc(OC4CCOC4)ccc23)ccc1NCN1CCCN(C)CC1,1,48.66
S=C(CNN=Cc1ccccc1)c1ccco1,1,33.22
COC(=O)C(N)C(C#N)c1cccc(OC)c1,1,32.22
CCCNC(=S)NC(=O)c1ccccc1F,1,23.92
CC=Cc1c(N)cccc1C(=O)Nc1cc(C(=O)Nc2ccc(Cl)cc2C(F)(F)F)ccc1C(F)(F)F,1,51.91
COCOCC(N)c1ccc2[nH]ccc2c1,1,29.75
COCCCNC(=O)Nc1ccc(NC2CCCSC2)cc1,1,31.35
C=CCn1c(=Nc2ccccc2Cl)sc2ccccc21,1,27.75
CCC(CC)n1nc(-c2ccc3nc(N)sc3c2)c2cnccc21,1,36.09
Cc1cccc(C)c1NS(=O)(=O)c1cccc(C(=O)NN2CCOCC2)c1,1,32.15
Cc1nc(Nc2nccs2)cc(C2CCCN(C(=O)c3cnccn3)C2)n1,1,31.27
CCCCc1c(-c2ccc(N)cc2)cc(C#N)c(=O)n1C,1,36.49
CC(O)Cn1c(=O)oc2cc(N)ccc21,1,26.09
Cc1ccccc1CNc1c(CN(C)C)cccc1Oc1ccc(C(N)=O)cc1C(C)C,1,50.17
NC(O)C#CCCBr,1,27.12
CCC[S+]([O-])CCNCc1ccc2nsnc2c1,1,35.29
CC1(CN)CCCN(c2nc(Br)cs2)C1,1,26.37
CC=C(CC)C1=Cc2c(ccc(C(=O)NCCOC)c2C(C)(C)N(C)C)N=C(NCCCI)c2ccccc21,1,84.03
CCc1ccc(CCC(=O)N2CCN(C(C)C(=O)NC3CC3)CC2)cc1,1,30.31
COc1ccc(NC(=O)CSc2nnc3c(=O)c4cc(Cl)ccc4[nH]c3n2)cc1,1,31.04
O=c1[nH]oc(-c2ccc([N+](=O)[O-])cc2)c1NS(=O)(=O)c1ccc(F)cc1,1,35.83
NC(=S)c1ccc(OCc2ccon2)cc1,1,25.24
CC1(C)OCCC(C(=O)Nc2ccccc2OC(F)F)O1,1,28.94
CCOc1cc(O)c(C=Nn2c(-c3cc4ccccc4o3)nc3ccccc3c2=O)c(Cl)c1,1,31.45
C#CCC(=O)Nc1ccc([N+](=O)[O-])cc1F,1,26.07
CN(C(=O)NC1CC1)c1ccccc1,1,23.4
Cc1cc(-n2c(C)cc(C(=O)COC(=O)C=Cc3ccccc3F)c2C)no1,1,29.16
CC(=O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,1,24.8
CCOC(=O)CC1(C(=O)OC(C)(C)C)CCCC(OC(=O)CC)C1,1,39.42
CC1(C)OCC(C=CC(F)(F)F)O1,1,27.48
CNc1ccc(C(=O)N(C)C(C)COC)cn1,1,24.92
COC(=O)CCN(C)C(=O)c1cnco1,1,25.46
Cc1ccc(N2CC(=O)Nc3cc(F)ccc3C2)cc1Cl,1,33.48
COc1ccc(Oc2ccc(Sc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)cc1,1,32.21
CC1(O)Cc2nc(Cc3ccc([N+](=O)[O-])cc3)cn2C1,1,35.93
O=C(NCCCN1CCOCC1)c1cc2cc([N+](=O)[O-])ccc2o1,1,25.82
COc1ccccc1CCNC(=O)NC1CCC1CO,1,29.99
CC1CC(=O)N(Cc2ccco2)C1=Nc1cccc(C(=O)N2CCC(O)CC2)c1,1,40.82
Cc1ccc(-n2c(CCl)n[nH]c2=O)cc1C,1,25.9
CCCC1(C)OC(c2ccccc2)C=C(c2ccc(F)cc2)C1=O,1,39.09
COc1c(CNc2ccc(C(=O)NC3CC4CCCCC(C3)N4C)cc2)ccc2nc(C)ncc12,1,51.08
Cc1cccc2sc(N3CCN(CCCCC#N)CC3)nc12,1,28.03
CCN1CCCC1CNc1ccc(C#N)c(C)c1,1,25.08
CCC(=O)c1c(-c2ccnc3ccccc23)[nH]c2ccc(OCCN(CC)CC)cc12,1,38.64
CCS(=O)(=O)c1ccc(CNC(=O)c2cn(Cc3ccccc3)c3cc4c(cc3c2=O)c(=O)c(C(=O)O)cn4-c2ccccc2)cc1,1,51.72
O=C1CC(c2cccc(Cl)c2)C(=O)O1,1,24.68
COCC(=O)N1CC(c2ncc(-c3ccc4[nH]ccc4c3)[nH]2)C1,1,35.62
CC1CCC(Sc2cccc(Br)c2CN)C1,1,30.85
COCC(C)Nc1nc(OC)nc(OC)n1,1,24.29
CC(C)C(=O)N1CCC2(CCN(C(=O)c3cnc4n3CCCC4)CC2)C1,1,34.52
COC(=O)c1cccc(Oc2ccc(Oc3nc4c(ccc5ccccc54)o3)c(C=O)c2)c1,1,45.59
CCNc1cc(S(=O)(=O)NC2CCN(CCO)C2=O)ccn1,1,32.42
C=CC(C)Oc1cc(F)ccc1-n1c(=O)[nH]c2cc(OC)c(OC)cc2c1=O,1,41.55
CCn1cc(C(C)(C)C)cc1C(CN)OC1CCCN(C)C1,1,39.68
CCN(CC)c1cc(C=C2SC(=Nc3ccc(C)cc3)NC2=O)ccc1OC,1,31.63
CCCCOc1ccc([S+]([O-])N2CCN(c3ccc4c(c3)CCC(C(C)(C)C)N4C(=O)OC3CCCCO3)CC2)cc1,1,59.23
CCC(=O)C(CCc1cc(C)c(C)cc1C)N=C1OCCN1c1ccccc1C,1,54.25
COc1c(Br)c(Br)cc2nc(-c3ccc(OC(C)C)c(Br)c3)oc12,1,38.68
CCC(C)C(N)C(=O)N(CCOC)CCOC,1,22.21
Cc1ccc(NC(CSc2nnc(-c3ccccc3)n2C)c2ccco2)cc1,1,34.34
CCc1cccc(C)c1NC(=O)c1ccn2nc(C)cc2n1,1,31.98
NC(=O)CC(=O)N=C1C=CS(=O)(=O)N1,1,34.97
CCC(Cc1ccccc1)C(=O)P(=O)(O)O,1,28.35
CC(Oc1ccccc1)C(=O)Nc1ccccc1NC(=O)c1cccc2ccccc12,1,30.98
Cc1nc(-c2cc(F)c(F)cc2F)no1,1,26.15
O=S(=O)(CCc1ccc(Cl)cc1)Nc1ccccc1Br,1,28.55
CN(C)c1ccc(NC(=O)CCS(=O)(=O)c2ccc3c(c2)CCC3)cc1,1,26.17
CC(C)N(C(=O)Oc1nc2ccccc2n1C(=O)NCc1ccccc1)C(C)C,1,35.59
COC(=O)C1CCN(S(=O)(=O)c2cc(F)c(F)cc2C)CC1,1,30.6
COC(=O)c1cccc(Nc2ccnc(C(=O)Nc3cccc(Cl)c3)c2)c1,1,26.53
CC(N)C1CCC(C(F)(F)F)CC1C,1,26.83
Nc1c(Br)cnc2c1cnn2Cc1ccc2c(n1)[nH]c1ccccc12,1,41.2
CC1(O)C(F)C(COP(=O)(OCc2ccccc2)Oc2ccccc2)OC1n1cnc2c(N)nc(Cl)nc21,1,41.32
CCOC(=O)c1cncc(Br)c1NC(=O)C1CN(C)C(=O)CO1,1,40.49
CCOc1cc(C=O)cc(C)c1OCc1nc(-c2ccc(Cl)cc2)no1,1,33.56
CCCCCCCCCCCS(c1ccccc1)(c1ccccc1)c1ccc(CCOC(=O)CCCCCCCC)cc1,1,41.33
O=C(NCCc1ccccc1)C(=Cc1cccnc1)NC(=O)c1ccccc1,1,27.52
Cc1ccc(C(C)(O)c2ccccc2)s1,1,23.49
COc1cnc(-c2cc(-c3ccc(CN)cc3)cc(NC=O)c2C#N)cc1C,1,50.29
COCCn1ccc2cc(C3(COCc4ccccc4)CO3)ccc21,1,37.08
C1=C(CNC2CCC3OCCCC23)COCC1,1,27.84
CCOCCCNC(=O)C(C)Cl,1,22.37
CC(C)n1cc(N)c(-c2ccccc2)n1,1,23.61
CCN(CC)C(C)(C)C(=O)c1cnn(C)c1C,1,27.09
CSCCOc1ccc(Cl)cc1,1,19.84
COc1ccccc1Nc1ncccc1C(=O)Nc1nc2ccc(N3CCCCC3)nc2s1,1,38.54
COC(=O)c1cnn(-c2cnccc2C)c1C(F)(F)F,1,30.06
OC(CNc1cc(Br)cnc1Br)C(F)(F)F,1,29.74
C#Cc1cccc(COc2cc(NC(=O)C3CCCO3)nc(NC(N)=O)n2)c1,1,48.99
Cc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1NC(=O)c1ccco1,1,32.06
CCS(=O)(=O)CCCC(=O)C(C)(C)NC,1,25.76
Oc1ccc2c(c1)C(F)C2,1,28.16
CCOC(=O)COc1ccc(C=C2Sc3cc(OC)ccc3C2=O)cc1OC,1,35.03
Cc1ccc(CN(CC(=O)O)C(C)C)c(C)c1,1,24.58
CCc1oc(C(F)(F)F)nc1CN,1,25.12
CC(=O)C(C)(C)C(C)O,1,22.7
CCN1CCN(c2ncnc3sc(COc4ccccc4C)nc23)CC1,1,31.26
O=C(c1ccc(CCNCC2CN(c3cnc(N4CCn5ccnc5C45CCC5)c(F)c3)C(=O)O2)cc1)N1CCN(c2noc(C3CCOC3)n2)CO1,1,81.51
N#CC(=CC=CSc1ccccc1)c1ccc2ccccc2c1,1,31.65
COCCNCc1nc(-c2ccsc2C)cs1,1,26.74
O=C1CC(C(F)(F)F)C(=O)OO1,1,29.72
C=C1OCC12CCN(C1CCC1)CC2,1,30.57
CC1(O)CC2C(=O)c3nc4ccccc4n3C(C)(O)C2(O)CC1c1ccccc1OCCCCO,1,66.82
CCOCCOC(CC)C(=O)Oc1ccccc1,1,28.11
Nc1ccc(C(=O)c2ccc(Br)cc2Br)cc1F,1,28.35
CCCCCCCC=CCC=CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC,1,29.24
CC(O)=C(C=O)C1OO1,1,31.21
C=Cc1ccc(SI)cc1C(=O)OC,1,29.86
Cc1c(S(C)(=O)=O)c(Nc2nc(NC3CC3)c3nc(-c4ccncc4)ccc3n2)nn1C,1,43.67
CCc1nnc(N2C(=O)C(=O)C(=C(O)c3c(C)c(C)nn3C)C2c2ccc(C)cc2)s1,1,38.29
CN(C1CCCCC1)S(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,1,24.35
Cc1cn(-c2ccc(F)c(C#N)c2)cn1,1,24.87
O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCN(NC6CCC(CNc7cc(Cl)nc8ccc(C(F)(F)F)cc78)CC6)CC5)CC4)cc3C2=O)C(=O)N1,1,55.86
O=C(CCCCC(=O)Nc1ccccc1SC1CCCC1)Nc1ccccc1Cl,1,34.11
Cc1ccccc1C(=O)NCc1ncoc1-c1ccccc1C,1,32.27
CC(C)(CCO)NCC1CC1,1,23.82
COc1ccccc1N1CC(C(=O)Nc2ccc3c(c2)NC(=O)CO3)CC1=O,1,29.35
O=C(CNCC1CCCO1)N1CCCC1,1,23.48
CCN(CC)CCn1cnc2nc(C(=O)O)ccc2c1=O,1,31.54
CCCCC=CC(C)OC(=O)C(NC)C(=O)OC,1,38.36
CCCC(=O)N(CCOC)Cc1c(C)nc2c(C)cccn12,1,32.3
OC1(Cl)c2cc3c(cc2C2CC=CC21)OCO3,1,37.57
Cn1nc(NC(=O)C2CCCN(c3ncnc4c3nnn4-c3ccnc(OCCCN4CCCCC4)n3)C2)cc1C1CC1,1,62.6
COc1ccc(N2C(=O)c3cccc(Cl)c3C2=O)cc1OC,1,25.45
Cn1cc(C(=O)NCCCc2cccc(F)c2)c([N+](=O)[O-])n1,1,32.32
COc1cc2c(=NO)c3cc(O)ccc3oc2c(OC)c1OC,1,34.99
O=C(NCC1CCCC1)c1ccc2[nH]c(=O)nc(C3CC3)c2n1,1,38.7
CC(=O)Nc1ccc(CSCC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,1,27.32
CCOCCCNCCCNC(=O)C(NC(=O)CC(N)Cc1ccc(F)cc1)C(C)(C)C,1,46.55
CCC(C)C(CN=C(N)N)CC(=O)O,1,29.46
COc1ccc(S(=O)(=O)Nc2ccc(OC(C)C)c(Cl)c2)cc1Br,1,29.46
Cc1cc(=O)c(CC(=O)NCC2(O)CCSCC2)no1,1,30.85
CPN(C(C)=O)C(=O)CCCCN,1,33.85
CCN(CC)C(=O)CCN1CCN(c2ccccc2C)CC1,1,25.3
CC(C)Cc1ncc(CN)c(Cl)c1C(F)F,1,27.65
CN(Cc1nccn1C1CC1)C1(C)CC(=O)NC1=O,1,32.73
CC(C)CN1C(=O)C2=CN(CC(C)(C)C)C(=O)NC2N(C)C1=O,1,37.9
Nc1ccc(NC(=S)NC(=O)C=Cc2cccc(Cl)c2)cc1C(=O)O,1,34.14
Cc1ccc(-c2cc(Cl)c3nc(OC(Cc4ccc5c(c4)CC=CC5)C(=O)O)c(C#N)cc3c2)cc1,1,60.09
Ic1ccc(SN2CCCCC2)cc1,1,23.69
CCCN1CCCC(C(=O)Nc2nnc(CC3CCCO3)s2)C1,1,35.05
CC(O)C(=O)NC(C)(C)Cc1ccc(NC(=O)C(C2CCCC2)C2CC2)cc1,1,45.28
COCCCOCOc1nc(N)c2c(-c3ccccc3)csc2n1,1,35.73
C=C(Cl)C(=O)C=CC=CC,1,25.48
Cc1cccn(CC(C)NC(=O)OC(C)(C)C)c1=O,1,29.24
COc1cc2c(cc1OC)C(O)CN(Nc1ccc(Br)cc1[N+](=O)[O-])C2=O,1,44.44
Cn1nccc1S(=O)(=O)NC(C(F)(F)F)C(F)(F)F,1,27.11
CCC=CCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCC,1,26.65
COc1cc(F)c2c(c1)c(-c1ccc(F)cc1F)c(C(=O)N(C)C(=S)NC(C)c1ccc(C(C)C)cc1)n2C,1,60.59
COc1cccc2cc(NC(=O)CCc3c(C)nn(CC(C)C)c3C)ccc12,1,31.75
NC(=O)NC(CC(=O)N1CCN(c2cccc(Cl)c2Cl)CC1)Cc1ccccc1,1,33.53
C=CCOC(O)N(C(=O)C(CC=C)CC=C)C(C=O)CO,1,39.96
CC1CN(c2nc3c(c(-c4ccc(Oc5ccccc5F)cc4)n2)CCNC3)CCC1N(C)C,1,41.5
NN=C(N)CN(C(=O)C1CCCCC1)N1CCOCC1,1,35.64
O=C1CN(C(=O)C2CC3CCC2C3)c2ccccc2N1,1,28.06
COCCCNC(=O)C1(Nc2ccccc2OC)C(=O)N(CC(C)(C)C=Cc2ccncc2)C(=O)C1Cc1ccccc1,1,67.2
N#Cc1ccccc1CSc1nnc(-c2cccnc2)n1-c1cccc(Cl)c1,1,28.95
CCN(CC)c1nc(Nc2ccc(F)cc2)nc(Nc2ccc(OC)cc2)n1,1,27.35
CC#Cc1cccc(C(=O)Cc2cccc3c(C(N)=O)c(=O)n(-c4ccccc4)n23)n1,1,52.2
CC(C)NC(=O)c1nc2ccccn2c1CN1CCc2ccc(Cl)cc2C1C,1,38.99
CCC(=O)NC(C)(C(=O)O)C1CC1,1,23.88
NC(=S)c1cccnc1NCCc1ccsc1,1,24.26
CC(C)COCCCNC(=O)c1cc(C#CCO)ccc1F,1,25.89
COC(=O)C(C)(CN)Nc1c(C)cccc1C,1,26.22
CC1CCC(C(=O)O)CN1CC1Cc2ccccc2O1,1,27.65
O=C1CCNCCC1NCC(O)COc1ccccc1,1,31.06
CCC1CCCC(NS(=O)(=O)c2cc(C(=O)O)oc2C)CC1,1,31.82
CC(C)CNCCCCN1CC(C)C(N(C)C)C1,1,24.66
C=C(Br)CNC(C)c1ncc(Br)s1,1,25.55
O=C(O)CCCCCCCCCCCCCCCCCCCC(O)C(=O)O,1,27.1
CCC1CN(c2nc(CNC(C)C)cs2)CCO1,1,25.14
NC1CCN(CCc2ccncn2)c2cc(Br)ccc21,1,37.02
CC(=Cc1ccc(O)cc1)CCC1C(=O)CCC2(C)C(=O)C(C)C=C(C)C12C,1,45.54
NC(N)=NC=C[N+](=O)[O-],1,24.09
CC(=O)NCCc1ccc(NCC(=O)NCCc2ccccc2)cc1,1,27.67
COc1cc(C(=O)NNC(=O)c2cccc(Cl)c2)cc(OC)c1OC,1,26.26
CCC(C)C(NC(=O)CN)C(=O)NC(CCO)C(=O)O,1,29.85
O=C1NCCNC(=O)N1c1ccc(-c2csc(Cc3ccccc3)n2)cc1,1,38.56
O=C(NC1CCCCCC1)N1CCC(c2nnc3cccnn23)CC1,1,31.21
CC(CN)CC(=O)NC(C)CCCN(C)C,1,24.77
CC1CC(=O)c2ccccc2N1C(=O)CSc1nnc(N2CCOCC2)s1,1,33.72
CC(Br)CC(=O)N(C)C1CCOC1C,1,25.71
CCC(C)=C1C(=NC)C1(C)C(CC)OC,1,41.91
Cc1ccc(S(=O)(=O)N(C)c2ccccc2C(=O)C=Cc2c(C)cc(C)cc2C)cc1,1,35.49
O=C(NCc1ccc(CO)cc1)c1cccc(Cl)c1,1,24.47
N#Cc1cccc(N2CCN(c3ccncc3)CC2)n1,1,26.07
CCC=Cc1ccc(Br)c(CN2C(=O)Cc3ccccc3N(Cc3ccccc3)C2=O)c1,1,48.31
CC(C)(C)c1nccn1CCn1cc(S(N)(=O)=O)nn1,1,32.15
CCCNc1cc(C#N)ccc1N1CCCC1,1,26.75
CCOc1cc(CO)cc(S(=O)(=O)N2CC(C)OCC2CC)c1,1,32.6
CCc1nc(SC)nc2c1C(C)C(C)OC(C(=O)N1CCN(CC3CCCO3)CC1)C2,1,58.07
Cc1sc2nc(N)nc(N3CCC(C)CC3)c2c1C,1,24.89
COC1C=CCC(C)(Cc2ccccc2)O1,1,29.98
Cc1nocc1C(=O)N1CCOC(c2nc(C3CC3)cn2C)C1,1,35.38
CC(C)Cn1ccnc1CC(CN)Cc1ccc(Br)s1,1,33.46
Cc1nonc1CNC(=O)c1nc[nH]c1C#N,1,33.73
O=c1c2ccccc2n2c(-c3ccccc3Br)nnc2n1CC(F)(F)F,1,30.59
O=C(Nc1cc2c(cc1F)OCO2)c1cccc(Br)n1,1,31.23
COCCOC(=O)N1CCC(C(N)CN2CCCC2)CC1,1,35.25
CCCCc1ccc(NS(=O)(=O)c2ccc(C#N)cc2)cc1,1,24.12
N#Cc1c(N)ccc(F)c1-c1ccc2c(c1)CCC2N=O,1,39.1
Cc1ccc(SCC(C)(C)C(=O)O)cc1,1,22.87
COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1ccccc1Cl,1,26.55
NS(=O)(=O)c1ccc(-n2nc(C(=O)N(Cc3ccc(C(=O)O)nc3)c3cc(Cl)c(O)c(Cl)c3)cc2-c2ccc(F)cc2F)cc1,1,58.87
CC(C)N=S(=O)(O)c1ccc(Cl)cc1,1,24.51
CC12C=CC(=CC(=O)O1)OC2(Br)C(=O)c1ccccc1,1,39.21
CNC(C[S+]([O-])c1ccc(Cl)c(Cl)c1)c1cc(Br)ccc1OC,1,33.27
CC(=O)NC(C)C(C)Cl,1,21.48
COc1ccc(F)c2c(N)nc(-c3cccn4cnnc34)cc12,1,40.99
CP(=O)(CCO)c1ccccc1,1,21.86
COc1cc(C)c(CNCC(C)C)c(O)c1,1,25.88
O=C(CN1CCCC1=O)Nc1ccc2ncc(-c3cc(F)cc(C(=O)Nc4ccc(C(=O)NC5CCCC5)c(Cl)c4)n3)n2c1,1,62.94
N#Cc1c(SCC(O)COc2cc(OCc3ccccc3)ccc2OCc2ccccc2)nc(N)[nH]c1=O,1,41.76
CCN(C)C(=O)C(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,44.69
CCCCCc1c(OC(=O)C(C)NC(=O)OC(C)(C)C)c(NC(=O)c2ccccc2)c(O)c2c1OC(C)CC2=O,1,50.45
CC=CC(C)N(C(=O)Cc1ccccc1)c1ccccc1O,1,36.51
O=C(OB(OB(O)c1ccccc1)C1CCC1)C(F)(F)F,1,34.28
CNCc1ccccc1S(=O)(=O)Nc1ccccc1F,1,24.24
CCC1CC(c2ccc(Cc3ccc(C(C)(C)C)cc3)cc2)NC2NC(N)C(N)=NN12,1,53.3
CN(c1ccc2cccc(C=Cc3nc4ccccc4n3C)c2n1)C1CCC(N)CC1,1,44.81
CC(NC(=O)c1ccccc1)c1cccnc1,1,24.0
COC(=O)c1ccccc1OCCOCCOCCOCCOCCO,1,25.34
O=C1CCCCn2c1cnc2CNCCNC(=O)C1CCCC1,1,38.22
CCN1CCN(CCCN2CCCC(C)(C)C2)CC1,1,30.1
COCCNC(=O)c1ccc(OC)c(NC(=O)c2ccc(F)cc2Br)c1,1,33.52
COCCCC(=O)NC(C)C(=O)O,1,23.14
CCOCCCNC(=O)CSc1nnc(-c2cccc(Br)c2)n1C(C)C,1,32.13
O=C(NNC(=S)NN=Cc1ccc(Cl)c(Cl)c1)c1cccc(F)c1,1,33.62
CC1=C2C3C4CC5CCC(C4(O)C1O)C5(C)C23C,1,60.79
COC(=O)c1cc(OCC(O)CN2CC3CCC(C2)C3C(=O)NCCc2ccc(OC)cc2)cc(C(=O)O)c1,1,58.11
COc1ccc2c(c1)CCCC2NC(=O)C(CC(C)C)NC(=O)c1ccc(Cl)cc1,1,35.41
O=C(CCCNc1cc(C(F)(F)F)c(Cl)cn1)Nc1ccc(C=Cc2ccccc2)cc1,1,40.87
Nc1cccn2c(Sc3cccc4cccnc34)c(-c3ccccc3)nc12,1,36.9
O=C(O)c1cccc(COc2ccc(CC(C(=O)O)N(Cc3ccccc3)c3ccccc3)cc2)c1,1,37.91
CS(=O)(=O)OCOS(=O)(=O)O,1,23.97
O=Cc1cn(-c2cccc(O)c2)nc1-c1ccc(Cl)cc1,1,29.03
CN(C)C(C)(C)CNC(=O)c1ccc(N)c(C(F)(F)F)c1,1,26.68
COc1ccc(NC(C)CCCN(C)C)cc1F,1,25.58
N=c1nc(N)nc(N)n1-c1cc(Br)ccc1Br,1,31.25
CC(C)(C)OC(=O)C(c1ccc(C2Cc3nc(-c4cccc5[nH]ncc45)nc(N4CCC5C(N)COCC54)c3CN2)cn1)C1CC(N)CN1C(=O)O,1,86.41
C#CCC(Cl)Cc1ncnn1CCC,1,27.85
O=CC1(CO)N2CCN1c1ccccc1C2=O,1,35.25
O=C(NCCCN1CCOCC1)c1ccccc1,1,21.24
